Ticker,opening,closing,NextHigh,high,low,day
MICT,1.83,1.815,1.82,1.86,1.81,1
MICT,1.81,1.815,1.95,1.82,1.78,2
MICT,1.83,1.92,2.06,1.95,1.79,3
MICT,1.93,1.99,1.94,2.06,1.89,4
MICT,1.93,1.815,1.82,1.94,1.77,5
MICT,1.82,1.74,1.8,1.82,1.72,6
MICT,1.771,1.7,1.67,1.8,1.6557,7
MICT,1.6583,1.63,1.63,1.67,1.52,8
MICT,1.59,1.61,1.69,1.63,1.56,9
MICT,1.63,1.68,1.81,1.69,1.62,10
MICT,1.69,1.785,1.82,1.81,1.69,11
MICT,1.75,1.785,1.825,1.82,1.75,12
MICT,1.77,1.75,1.8,1.825,1.74,13
MICT,1.76,1.78,1.82,1.8,1.75,14
MICT,1.8,1.8,1.82,1.82,1.75,15
MICT,1.79,1.79,1.86,1.82,1.77,16
MICT,1.73,1.799,1.855,1.86,1.73,17
MICT,1.81,1.77,1.84,1.855,1.77,18
MICT,1.81,1.8,1.99,1.84,1.78,19
MICT,1.79,1.96,2.06,1.99,1.79,20
MICT,2.055,1.89,1.98,2.06,1.83,21
MICT,1.9116,1.92,2.08,1.98,1.87,22
MICT,2.0,2.07,2.3,2.08,1.98,23
MICT,2.207,2.2199,2.2,2.3,2.11,24
MICT,2.2,1.905,1.88,2.2,1.87,25
MICT,1.89,1.78,1.75,1.88,1.76,26
MICT,1.75,1.7,1.75,1.75,1.675,27
MICT,1.69,1.72,1.6883,1.75,1.68,28
MICT,1.65,1.595,1.66,1.6883,1.58,29
MICT,1.6,1.63,1.69,1.66,1.6,30
MICT,1.64,1.66,1.69,1.69,1.62,31
MICT,1.69,1.64,1.65,1.69,1.6307,32
MICT,1.63,1.6,1.71,1.65,1.6,33
MICT,1.61,1.69,1.7373,1.71,1.602,34
MICT,1.69,1.63,1.6672,1.7373,1.62,35
MICT,1.65,1.62,1.65,1.6672,1.57,36
MICT,1.63,1.54,1.61,1.65,1.54,37
MICT,1.57,1.6,1.59,1.61,1.555,38
MICT,1.59,1.46,1.5,1.59,1.44,39
MICT,1.45,1.4699,1.47,1.5,1.42,40
MICT,1.43,1.42,1.5,1.47,1.41,41
MICT,1.46,1.44,1.47,1.5,1.42,42
MICT,1.44,1.44,1.48,1.47,1.42,43
MICT,1.45,1.37,1.45,1.48,1.37,44
MICT,1.39,1.45,1.6,1.45,1.38,45
MICT,1.45,1.6,1.62,1.6,1.435,46
MICT,1.61,1.495,1.54,1.62,1.49,47
MICT,1.5,1.47,1.5,1.54,1.46,48
MICT,1.47,1.355,1.45,1.5,1.35,49
MICT,1.39,1.45,1.53,1.45,1.35,50
MICT,1.48,1.4299,1.51,1.53,1.4,51
MICT,1.43,1.42,1.43,1.51,1.41,52
MICT,1.41,1.37,1.44,1.43,1.36,53
MICT,1.375,1.43,1.44,1.44,1.37,54
MICT,1.44,1.36,1.39,1.44,1.35,55
MICT,1.38,1.33,1.3158,1.39,1.31,56
MICT,1.3,1.29,1.42,1.3158,1.27,57
MICT,1.28,1.4,1.44,1.42,1.28,58
MICT,1.42,1.39,1.39,1.44,1.38,59
MICT,1.37,1.36,1.39,1.39,1.34,60
MICT,1.34,1.375,1.4,1.39,1.33,61
MICT,1.4,1.35,1.435,1.4,1.33,62
MICT,1.362,1.42,1.47,1.435,1.36,63
MICT,1.41,1.43,1.44,1.47,1.41,64
MICT,1.412,1.36,1.35,1.44,1.34,65
MICT,1.2988,1.29,1.3277,1.35,1.29,66
MICT,1.305,1.3,1.35,1.3277,1.29,67
MICT,1.3,1.325,1.45,1.35,1.3,68
MICT,1.43,1.4,1.42,1.45,1.27,69
MICT,1.4,1.36,1.35,1.42,1.32,70
MICT,1.34,1.33,1.302,1.35,1.28,71
MICT,1.31,1.3,1.28,1.302,1.25,72
MICT,1.28,1.25,1.29,1.28,1.25,73
MICT,1.26,1.25,1.25,1.29,1.2,74
MICT,1.23,1.21,1.22,1.25,1.2,75
MICT,1.21,1.18,1.14,1.22,1.16,76
MICT,1.11,1.119,1.12,1.14,1.1,77
MICT,1.1185,1.05,1.07,1.12,1.04,78
MICT,1.06,1.01,1.12,1.07,0.95,79
MICT,1.03,1.045,1.0903,1.12,1.01,80
MICT,1.03,1.08,1.11,1.0903,0.9902,81
MICT,1.11,1.005,1.01,1.11,0.9503,82
MICT,0.9797,1.0,1.07,1.01,0.95,83
MICT,1.01,1.03,1.08,1.07,1.0,84
MICT,1.05,1.055,1.07,1.08,1.03,85
MICT,1.05,1.0,1.04,1.07,1.0,86
MICT,1.03,1.02,1.04,1.04,1.0,87
MICT,1.04,1.01,1.0,1.04,0.971,88
MICT,0.99,0.975099,0.9839,1.0,0.96,89
GRVI,5.08,5.18,5.7399,5.19,4.86,1
GRVI,5.22,5.7399,5.77,5.7399,5.04,2
GRVI,5.69,5.73,5.73,5.77,5.4607,3
GRVI,5.73,5.37,5.6,5.73,5.25,4
GRVI,5.42,5.49,5.55,5.6,5.25,5
GRVI,5.52,5.55,6.94,5.55,5.3,6
GRVI,5.6,6.78,6.73,6.94,5.2701,7
GRVI,6.63,5.14,5.3,6.73,5.001,8
GRVI,5.04,5.1785,5.44,5.3,4.87,9
GRVI,5.3,5.4,5.46,5.44,5.0643,10
GRVI,5.46,5.33,5.345,5.46,5.1632,11
GRVI,5.26,5.25,5.27,5.345,5.03,12
GRVI,5.27,5.18,5.23,5.27,5.08,13
GRVI,5.14,5.22,5.28,5.23,5.06,14
GRVI,5.23,5.1,5.42,5.28,5.07,15
GRVI,5.2,5.42,5.88,5.42,5.1,16
GRVI,5.4,5.8,6.1,5.88,5.3053,17
GRVI,5.8,6.07,6.12,6.1,5.66,18
GRVI,6.1,5.67,5.92,6.12,5.56,19
GRVI,5.7,5.7896,5.825,5.92,5.63,20
GRVI,5.7143,5.73,5.86,5.825,5.5501,21
GRVI,5.68,5.83,6.17,5.86,5.6,22
GRVI,5.8,5.76,5.9899,6.17,5.695,23
GRVI,5.85,5.42,5.4426,5.9899,5.2,24
GRVI,5.44,5.37,5.83,5.4426,5.125,25
