Ticker,opening,closing,NextHigh,high,low
BEST,5.8,5.83,6.1,5.9,5.75
BEST,5.79,6.0,6.33,6.1,5.79
BEST,6.26,6.18,6.28,6.33,6.12
BEST,6.2,6.15,6.25,6.28,6.03
BEST,6.16,6.14,6.22,6.25,6.08
BEST,6.14,6.1,6.22,6.22,6.02
BEST,6.12,6.07,6.55,6.22,6.03
BEST,6.07,6.24,6.86,6.55,6.07
BEST,6.7,6.59,6.6,6.86,6.55
BEST,6.6,6.19,6.17,6.6,6.16
BEST,6.15,5.82,5.77,6.17,5.65
BEST,5.53,5.6,6.02,5.77,5.48
BEST,5.64,5.9,5.99,6.02,5.64
BEST,5.8,5.79,5.86,5.99,5.77
BEST,5.76,5.6,5.8,5.86,5.57
BEST,5.66,5.4,5.49,5.8,5.38
BEST,5.37,5.25,5.33,5.49,5.23
BEST,5.29,5.15,5.27,5.33,5.08
BEST,5.24,5.09,5.09,5.27,5.09
BEST,5.04,4.8,5.16,5.09,4.79
BEST,4.78,4.98,5.06,5.16,4.78
BEST,4.89,4.77,4.89,5.06,4.74
BEST,4.78,4.84,4.98,4.89,4.77
BEST,4.88,4.9,4.9926,4.98,4.87
BEST,4.94,4.84,5.09,4.9926,4.76
BEST,4.84,5.01,5.33,5.09,4.8255
BEST,5.05,5.22,5.43,5.33,5.05
BEST,5.35,5.23,5.23,5.43,5.21
BEST,5.23,5.03,5.185,5.23,5.01
BEST,5.09,5.11,5.2,5.185,5.055
BEST,5.12,5.14,5.4,5.2,5.05
BEST,5.17,5.34,5.31,5.4,5.14
BEST,5.31,5.21,5.23,5.31,5.13
BEST,5.23,5.06,5.17,5.23,5.05
BEST,5.09,5.11,5.29,5.17,4.98
BEST,5.09,5.28,5.57,5.29,5.09
BEST,5.31,5.56,5.85,5.57,5.2701
BEST,5.6,5.83,6.27,5.85,5.56
BEST,5.86,6.16,6.35,6.27,5.86
BEST,6.2,5.99,6.09,6.35,5.87
BEST,5.95,5.97,5.8401,6.09,5.85
BEST,5.77,5.79,6.02,5.8401,5.58
BEST,5.71,5.93,5.99,6.02,5.6401
BEST,5.89,5.96,5.93,5.99,5.76
BEST,5.89,5.84,5.88,5.93,5.78
BEST,5.81,5.76,5.81,5.88,5.62
BEST,5.75,5.8,5.95,5.81,5.66
BEST,5.78,5.94,6.2,5.95,5.76
BEST,5.97,6.03,6.33,6.2,5.96
BEST,6.08,6.28,6.745,6.33,5.84
BEST,6.32,6.6,6.3,6.745,6.26
BEST,6.3,6.23,6.26,6.3,6.07
BEST,6.12,6.08,6.08,6.26,6.015
BEST,6.04,5.97,5.97,6.08,5.95
BEST,5.89,5.915,6.03,5.97,5.8
BEST,6.01,5.92,5.8,6.03,5.82
BEST,5.8,5.43,5.86,5.8,5.3599
BEST,5.86,4.955,5.2,5.86,4.86
BEST,5.0,4.81,4.87,5.2,4.81
BEST,4.82,4.67,4.64,4.87,4.65
BEST,4.6,4.4,4.3615,4.64,4.32
BEST,4.35,4.09,4.31,4.3615,4.03
BEST,4.2,4.19,4.22,4.31,4.16
BEST,4.13,4.1,4.32,4.22,4.09
BEST,4.04,4.2,4.45,4.32,4.01
BEST,4.22,4.35,4.83,4.45,4.21
BEST,4.37,4.71,4.72,4.83,4.37
BEST,4.7,4.59,4.73,4.72,4.52
BEST,4.58,4.55,4.59,4.73,4.49
BEST,4.46,4.39,4.44,4.59,4.37
BEST,4.39,4.36,4.66,4.44,4.29
BEST,4.27,4.56,4.6599,4.66,4.2
BEST,4.6,4.39,4.46,4.6599,4.38
BEST,4.39,4.45,4.49,4.46,4.3
BEST,4.49,4.41,4.6416,4.49,4.37
BEST,4.49,4.58,4.72,4.6416,4.46
BEST,4.65,4.45,4.56,4.72,4.4109
BEST,4.41,4.54,4.58,4.56,4.38
BEST,4.56,4.55,4.525,4.58,4.47
BEST,4.51,4.48,4.71,4.525,4.37
BEST,4.46,4.71,4.9099,4.71,4.43
BEST,4.65,4.84,5.0,4.9099,4.62
BEST,4.84,4.93,5.18,5.0,4.84
BEST,4.99,5.03,5.34,5.18,4.97
BEST,5.05,5.34,5.6,5.34,5.05
BEST,5.34,5.5,5.45,5.6,5.34
BEST,5.44,5.34,5.46,5.45,5.32
BEST,5.4,5.44,5.54,5.46,5.28
BEST,5.39,5.43,5.62,5.54,5.3325
BEST,5.484,5.515,5.84,5.62,5.43
BEST,5.7,5.65,5.67,5.84,5.62
BEST,5.65,5.5,5.5,5.67,5.48
BEST,5.5,5.495,5.495,5.5,5.4215
BEST,5.48,5.41,5.38,5.495,5.35
BEST,5.3,5.29,5.39,5.38,5.21
BEST,5.25,5.37,5.52,5.39,5.25
BEST,5.45,5.38,5.43,5.52,5.36
BEST,5.41,5.3,5.365,5.43,5.27
BEST,5.3,5.21,5.44,5.365,5.13
BEST,5.21,5.24,5.2761,5.44,5.19
BEST,5.25,4.9716,5.05,5.2761,4.96
BEST,4.97,4.91,4.93,5.05,4.85
BEST,4.91,4.86,5.0,4.93,4.775
BEST,4.9,4.92,5.01,5.0,4.79
BEST,4.94,4.95,5.05,5.01,4.82
BEST,4.93,4.94,4.94,5.05,4.84
BEST,4.9,4.82,4.92,4.94,4.76
BEST,4.78,4.86,4.92,4.92,4.76
BEST,4.85,4.81,4.86,4.92,4.781
BEST,4.82,4.84,5.02,4.86,4.78
BEST,4.82,5.01,5.19,5.02,4.81
BEST,5.0,5.0,4.985,5.19,4.965
BEST,4.98,4.71,4.85,4.985,4.67
BEST,4.55,4.76,4.8,4.85,4.53
BEST,4.59,4.78,4.89,4.8,4.54
BEST,4.8,4.79,4.9,4.89,4.765
BEST,4.8,4.87,5.07,4.9,4.68
BEST,4.88,5.0,5.06,5.07,4.86
BEST,5.01,4.92,4.985,5.06,4.835
BEST,4.86,4.92,4.91,4.985,4.84
BEST,4.5,4.52,4.55,4.91,4.5
BEST,4.52,4.2,4.27,4.55,4.13
BEST,4.22,4.17,4.37,4.27,4.11
BEST,4.1,4.37,4.67,4.37,4.1
BEST,4.42,4.56,4.6,4.67,4.308
BEST,4.45,4.56,4.76,4.6,4.38
BEST,4.56,4.72,4.7299,4.76,4.53
BEST,4.7,4.65,4.66,4.7299,4.57
BEST,4.6,4.53,4.58,4.66,4.45
BEST,4.57,4.43,4.43,4.58,4.42
BEST,4.41,4.21,4.28,4.43,4.12
BEST,4.15,4.19,4.34,4.28,4.1
BEST,4.22,4.33,4.43,4.34,4.22
BEST,4.36,4.38,4.33,4.43,4.28
BEST,4.33,4.21,4.8,4.33,4.14
BEST,4.33,4.72,4.96,4.8,4.25
BEST,4.71,4.92,5.49,4.96,4.7
BEST,4.89,5.48,5.6399,5.49,4.83
BEST,5.45,5.5,5.44,5.6399,5.37
BEST,5.39,5.43,5.49,5.44,5.095
BEST,5.49,5.44,5.57,5.49,5.31
BEST,5.4,5.54,5.63,5.57,4.86
BEST,5.6,5.4,5.63,5.63,5.38
BEST,5.4,5.51,5.56,5.63,5.27
BEST,5.37,5.54,5.72,5.56,5.36
BEST,5.55,5.67,5.88,5.72,5.5
BEST,5.7,5.7,5.79,5.88,5.62
BEST,5.61,5.7,5.67,5.79,5.465
BEST,5.61,5.62,5.65,5.67,5.49
BEST,5.65,5.14,5.23,5.65,5.14
BEST,5.17,5.18,5.5,5.23,5.08
BEST,5.19,5.41,5.55,5.5,5.16
BEST,5.46,5.03,5.305,5.55,4.96
BEST,5.1,5.28,5.29,5.305,5.1
BEST,5.24,5.15,5.13,5.29,5.03
BEST,5.13,5.02,5.06,5.13,4.96
BEST,5.03,5.01,5.07,5.06,4.86
BEST,5.02,4.91,4.9,5.07,4.84
BEST,4.88,4.79,4.975,4.9,4.68
BEST,4.8,4.91,4.98,4.975,4.755
BEST,4.95,4.76,5.0,4.98,4.74
BEST,4.83,4.97,5.3,5.0,4.65
BEST,5.05,5.22,5.21,5.3,5.0
BEST,5.2,5.14,5.24,5.21,5.03
BEST,5.13,5.13,5.21,5.24,5.06
BEST,5.1,5.13,5.23,5.21,5.07
BEST,5.14,5.14,5.245,5.23,5.12
BEST,5.15,5.22,5.4,5.245,5.07
BEST,5.27,5.38,5.39,5.4,5.25
BEST,5.39,5.18,5.295,5.39,5.14
BEST,5.16,5.26,5.31,5.295,5.16
BEST,5.23,5.2,5.41,5.31,5.1299
BEST,5.21,5.4,5.48,5.41,5.21
BEST,5.4,5.48,5.68,5.48,5.37
BEST,5.47,5.6,5.72,5.68,5.44
BEST,5.61,5.7,5.715,5.72,5.55
BEST,5.71,5.69,5.71,5.715,5.61
BEST,5.71,5.48,5.62,5.71,5.45
BEST,5.57,5.58,5.76,5.62,5.48
BEST,5.61,5.71,5.81,5.76,5.51
BEST,5.65,5.65,5.835,5.81,5.595
BEST,5.75,5.7,5.93,5.835,5.615
BEST,5.81,5.77,5.9,5.93,5.75
BEST,5.69,5.89,5.91,5.9,5.62
BEST,5.88,5.57,5.75,5.91,5.51
BEST,5.43,5.57,5.85,5.75,5.32
BEST,5.59,5.62,5.89,5.85,5.58
BEST,5.66,5.84,5.86,5.89,5.6
BEST,5.86,5.8,5.85,5.86,5.7
BEST,5.83,5.64,5.625,5.85,5.535
BEST,5.6,5.47,5.54,5.625,5.43
BEST,5.5,5.43,5.47,5.54,5.34
BEST,5.44,5.43,5.585,5.47,5.33
BEST,5.46,5.58,6.0,5.585,5.44
BEST,5.52,5.76,6.0,6.0,5.455
BEST,5.78,6.0,6.01,6.0,5.755
BEST,5.9,5.99,6.1,6.01,5.9
BEST,6.0,5.98,5.92,6.1,5.9
BEST,5.92,5.86,5.91,5.92,5.77
BEST,5.89,5.65,5.86,5.91,5.64
BEST,5.76,5.77,5.89,5.86,5.7
BEST,5.87,5.88,5.95,5.89,5.76
BEST,5.86,5.75,5.76,5.95,5.71
BEST,5.74,5.6,5.73,5.76,5.6
BEST,5.59,5.71,5.72,5.73,5.52
BEST,5.72,5.41,5.54,5.72,5.385
BEST,5.45,5.49,5.675,5.54,5.42
BEST,5.49,5.57,5.68,5.675,5.42
BEST,5.62,5.67,5.67,5.68,5.525
BEST,5.65,5.47,5.54,5.67,5.41
BEST,5.45,5.41,5.48,5.54,5.39
BEST,5.48,5.42,5.5,5.48,5.36
BEST,5.43,5.43,5.45,5.5,5.295
BEST,5.43,5.37,5.47,5.45,5.33
BEST,5.39,5.47,5.75,5.47,5.305
BEST,5.5,5.74,5.78,5.75,5.5
BEST,5.74,5.73,5.72,5.78,5.63
BEST,5.72,5.56,5.88,5.72,5.55
BEST,5.53,5.88,5.96,5.88,5.53
BEST,5.75,5.88,5.92,5.96,5.665
BEST,5.83,5.92,5.99,5.92,5.76
BEST,5.92,5.98,6.46,5.99,5.88
BEST,5.99,6.43,6.54,6.46,5.93
BEST,6.45,6.26,6.33,6.54,6.23
BEST,6.32,6.12,6.45,6.33,6.01
BEST,6.21,6.4,6.4663,6.45,6.18
BEST,6.37,6.42,6.44,6.4663,6.33
BEST,6.38,6.4,6.46,6.44,6.3
BEST,6.38,6.36,6.44,6.46,6.25
BEST,6.44,6.405,6.54,6.44,6.28
BEST,6.29,6.43,6.52,6.54,6.28
BEST,6.46,6.17,6.34,6.52,6.11
BEST,6.11,6.33,6.37,6.34,5.96
BEST,6.37,6.08,5.94,6.37,6.05
BEST,5.66,5.72,5.97,5.94,5.64
BEST,5.68,5.88,5.96,5.97,5.68
BEST,5.96,5.76,5.79,5.96,5.75
BEST,5.65,5.71,5.74,5.79,5.6
BEST,5.67,5.31,5.4358,5.74,5.3
BEST,5.31,5.21,5.6,5.4358,5.2
BEST,5.34,5.55,5.675,5.6,5.34
BEST,5.57,5.44,5.59,5.675,5.42
BEST,5.46,5.51,5.57,5.59,5.455
BEST,5.46,5.36,5.43,5.57,5.28
BEST,5.32,5.29,5.55,5.43,5.2436
BEST,5.4,5.44,5.62,5.55,5.32
BEST,5.51,5.55,5.57,5.62,5.4817
BEST,5.54,5.56,5.58,5.57,5.43
BEST,5.54,5.44,5.51,5.58,5.38
BEST,5.5,5.5,5.72,5.51,5.37
BEST,5.53,5.72,5.7915,5.72,5.48
BEST,5.71,5.66,5.64,5.7915,5.58
BEST,5.64,5.47,5.39,5.64,5.42
BEST,5.2,5.33,5.49,5.39,5.2
BEST,5.41,5.45,5.545,5.49,5.32
BEST,5.5,5.24,5.42,5.545,5.24
BEST,5.21,5.31,5.41,5.42,5.17
BEST,5.21,5.41,5.44,5.41,5.08
BEST,5.44,5.25,5.42,5.44,5.05
BEST,5.25,5.4,5.44,5.42,5.12
BEST,5.39,5.01,5.29,5.44,4.89
BEST,4.96,5.24,5.32,5.29,4.95
BEST,5.12,5.12,5.04,5.32,5.06
BEST,4.9,4.95,5.05,5.04,4.8
BEST,5.0,5.01,5.13,5.05,4.94
BEST,4.98,4.97,5.15,5.13,4.9
BEST,5.0,5.04,5.15,5.15,4.75
BEST,5.1,5.11,4.92,5.15,4.74
BEST,4.78,4.65,5.38,4.92,4.63
BEST,4.65,5.35,5.29,5.38,4.52
BEST,4.81,5.18,5.4,5.29,4.81
BEST,5.15,5.32,5.4,5.4,5.07
BEST,5.3,5.12,5.12,5.4,4.97
BEST,5.04,4.9,5.155,5.12,4.9
BEST,5.04,5.0,5.4,5.155,4.9
BEST,5.0,5.35,5.47,5.4,4.98
BEST,5.28,5.29,5.24,5.47,5.16
BEST,5.16,5.1,5.2,5.24,5.0
BEST,5.15,5.11,5.35,5.2,5.0
BEST,5.12,5.34,5.28,5.35,5.04
BEST,5.02,4.93,5.24,5.28,4.91
BEST,4.98,5.11,5.21,5.24,4.9301
BEST,5.07,5.11,5.34,5.21,5.02
BEST,5.2,5.24,5.5,5.34,5.09
BEST,5.5,5.3,5.43,5.5,5.23
BEST,5.33,5.35,5.45,5.43,5.012
BEST,5.37,5.39,5.46,5.45,5.26
BEST,5.43,5.27,5.49,5.46,5.235
BEST,5.35,5.31,5.38,5.49,5.28
BEST,5.27,5.29,5.5,5.38,5.21
BEST,5.32,5.495,5.62,5.5,5.29
BEST,5.58,5.6,5.72,5.62,5.42
BEST,5.53,5.485,5.47,5.72,5.47
BEST,5.45,5.39,5.67,5.47,5.32
BEST,5.48,5.67,5.83,5.67,5.37
BEST,5.67,5.54,5.61,5.83,5.51
BEST,5.53,5.505,5.73,5.61,5.48
BEST,5.52,5.65,5.79,5.73,5.52
BEST,5.72,5.55,5.7099,5.79,5.54
BEST,5.64,5.32,5.415,5.7099,5.3
BEST,5.38,5.36,5.36,5.415,5.23
BEST,5.35,5.12,5.155,5.36,5.07
BEST,5.14,4.97,5.09,5.155,4.92
BEST,5.01,4.91,5.1,5.09,4.9
BEST,5.0,5.02,5.065,5.1,4.93
BEST,5.04,5.04,5.29,5.065,4.95
BEST,5.05,5.26,5.515,5.29,5.05
BEST,5.25,5.46,5.565,5.515,5.2
BEST,5.4,5.43,5.44,5.565,5.3999
BEST,5.36,5.36,5.3927,5.44,5.31
BEST,5.35,5.27,5.32,5.3927,5.15
BEST,5.06,5.13,5.35,5.32,5.06
BEST,5.18,5.21,5.3789,5.35,5.16
BEST,5.2,5.26,5.41,5.3789,5.16
BEST,5.34,5.18,5.17,5.41,5.15
BEST,5.07,5.05,5.0598,5.17,4.9
BEST,5.0,4.95,5.175,5.0598,4.875
BEST,5.02,5.05,5.14,5.175,5.01
BEST,5.11,4.87,5.15,5.14,4.84
BEST,4.81,4.87,5.19,5.15,4.81
BEST,4.89,5.19,5.11,5.19,4.85
BEST,4.98,4.96,5.1,5.11,4.89
BEST,4.87,5.09,5.49,5.1,4.7501
BEST,5.1,5.49,5.48,5.49,5.07
BEST,5.42,5.18,5.49,5.48,5.03
BEST,5.25,5.44,5.4727,5.49,5.22
BEST,5.42,5.39,5.4,5.4727,5.31
