Ticker,opening,closing,NextHigh,high,low,day
PIRS,3.74,3.82,3.89,3.89,3.74,1
PIRS,3.82,3.86,3.955,3.89,3.715,2
PIRS,3.87,3.83,3.8999,3.955,3.83,3
PIRS,3.88,3.82,3.88,3.8999,3.775,4
PIRS,3.82,3.77,3.85,3.88,3.682,5
PIRS,3.73,3.84,4.09,3.85,3.68,6
PIRS,3.8,3.99,3.99,4.09,3.7431,7
PIRS,3.95,3.89,4.13,3.99,3.86,8
PIRS,3.89,4.04,4.34,4.13,3.88,9
PIRS,4.04,4.33,4.34,4.34,4.04,10
PIRS,4.32,4.16,4.43,4.34,4.06,11
PIRS,4.17,4.36,4.525,4.43,4.02,12
PIRS,4.3,4.46,4.65,4.525,4.29,13
PIRS,4.47,4.58,5.36,4.65,4.43,14
PIRS,4.66,4.9901,5.44,5.36,4.6326,15
PIRS,5.01,5.3799,5.64,5.44,4.96,16
PIRS,5.32,5.415,5.48,5.64,5.25,17
PIRS,5.41,5.35,5.39,5.48,5.18,18
PIRS,5.33,5.29,5.3,5.39,4.83,19
PIRS,5.3,5.205,5.28,5.3,4.98,20
PIRS,5.18,5.225,6.06,5.28,5.06,21
PIRS,5.2264,5.71,5.89,6.06,5.2264,22
PIRS,5.88,5.7,5.76,5.89,5.5,23
PIRS,5.7,5.51,5.69,5.76,5.39,24
PIRS,5.52,5.46,5.66,5.69,5.385,25
PIRS,5.45,5.55,5.84,5.66,5.41,26
PIRS,5.57,5.75,5.86,5.84,5.51,27
PIRS,5.78,5.84,5.781,5.86,5.655,28
PIRS,5.6,5.5,5.58,5.781,5.42,29
PIRS,5.51,5.49,5.61,5.58,5.31,30
PIRS,5.49,5.46,5.5278,5.61,5.46,31
PIRS,5.48,5.43,6.15,5.5278,5.31,32
PIRS,5.46,5.62,5.84,6.15,5.4477,33
PIRS,5.63,5.78,5.785,5.84,5.51,34
PIRS,5.7,5.435,5.52,5.785,5.42,35
PIRS,5.45,5.18,5.3,5.52,5.15,36
PIRS,5.18,5.19,5.295,5.3,5.06,37
PIRS,5.15,5.225,5.285,5.295,4.87,38
PIRS,5.2,5.16,5.23,5.285,5.09,39
PIRS,5.16,5.055,5.09,5.23,5.05,40
PIRS,4.98,4.81,4.96,5.09,4.81,41
PIRS,4.8,4.82,4.85,4.96,4.71,42
PIRS,4.81,4.75,4.8,4.85,4.69,43
PIRS,4.75,4.7,4.8385,4.8,4.695,44
PIRS,4.7,4.71,4.9,4.8385,4.6391,45
PIRS,4.79,4.7,4.77,4.9,4.66,46
PIRS,4.71,4.67,4.73,4.77,4.65,47
PIRS,4.662,4.52,4.515,4.73,4.45,48
