Ticker,opening,closing,NextHigh,high,low,day
ZEV,9.88,11.5635,12.13,12.0999,9.35,1
ZEV,11.05,10.18,10.47,12.13,10.13,2
ZEV,10.12,9.96,9.93,10.47,9.31,3
ZEV,9.86,9.0,10.18,9.93,8.9,4
ZEV,9.16,9.53,8.67,10.18,8.9,5
ZEV,8.3,7.97,8.34,8.67,7.77,6
ZEV,8.03,7.97,7.98,8.34,7.9,7
ZEV,7.9,7.45,7.67,7.98,7.45,8
ZEV,7.5,7.53,8.12,7.67,7.3604,9
ZEV,7.62,7.57,7.6599,8.12,7.51,10
ZEV,7.64,7.51,7.55,7.6599,7.3,11
ZEV,7.45,7.43,7.52,7.55,7.2,12
ZEV,7.42,7.36,7.65,7.52,7.126,13
ZEV,7.3,7.54,9.2,7.65,7.3,14
ZEV,7.9,8.65,10.5,9.2,7.61,15
ZEV,9.37,9.05,9.19,10.5,8.81,16
ZEV,8.98,8.93,9.1499,9.19,8.5429,17
ZEV,9.12,8.92,9.4699,9.1499,8.68,18
ZEV,8.71,9.3,9.375,9.4699,8.5501,19
ZEV,9.13,9.03,9.2,9.375,8.72,20
ZEV,9.04,8.95,9.84,9.2,8.72,21
ZEV,9.14,9.39,10.34,9.84,8.94,22
ZEV,9.64,9.93,10.0999,10.34,9.25,23
ZEV,9.99,9.55,9.83,10.0999,9.11,24
ZEV,9.58,9.0,9.3,9.83,8.83,25
ZEV,9.07,9.15,9.18,9.3,8.71,26
ZEV,8.98,9.09,9.48,9.18,8.9072,27
ZEV,9.09,9.46,9.34,9.48,8.9425,28
ZEV,9.0,8.74,9.01,9.34,8.6,29
ZEV,8.85,8.85,9.26,9.01,8.68,30
ZEV,8.88,9.12,9.27,9.26,8.86,31
ZEV,9.25,9.05,8.94,9.27,8.75,32
ZEV,8.85,8.89,9.11,8.94,8.6,33
ZEV,8.92,8.97,9.073,9.11,8.7401,34
ZEV,8.99,8.95,9.17,9.073,8.58,35
ZEV,8.9,8.85,8.9528,9.17,8.752,36
ZEV,8.88,8.55,8.64,8.9528,8.3799,37
ZEV,8.63,8.63,8.55,8.64,8.17,38
ZEV,8.45,8.31,8.5,8.55,8.112,39
ZEV,8.42,8.48,8.38,8.5,8.135,40
ZEV,8.15,7.98,8.18,8.38,7.86,41
ZEV,8.1,7.91,7.9693,8.18,7.86,42
ZEV,7.96,7.65,7.87,7.9693,7.65,43
ZEV,7.54,7.61,8.23,7.87,7.54,44
ZEV,7.68,8.21,8.2923,8.23,7.571,45
ZEV,8.24,8.2,8.3,8.2923,8.03,46
ZEV,8.3,8.15,8.1899,8.3,8.0131,47
ZEV,8.14,7.85,7.9499,8.1899,7.771,48
ZEV,7.83,7.9,8.09,7.9499,7.7,49
ZEV,8.08,8.03,8.02,8.09,7.8,50
ZEV,8.0,7.83,7.99,8.02,7.62,51
ZEV,7.77,7.95,7.95,7.99,7.73,52
ZEV,7.9,7.65,7.91,7.95,7.42,53
ZEV,7.62,7.83,8.35,7.91,7.56,54
ZEV,8.2,7.8,7.96,8.35,7.75,55
ZEV,7.78,7.64,8.6199,7.96,7.61,56
ZEV,7.8,8.3,8.55,8.6199,7.68,57
ZEV,8.404,8.24,8.83,8.55,8.04,58
ZEV,8.23,8.48,8.86,8.83,8.1701,59
ZEV,8.75,8.5,9.3498,8.86,8.33,60
ZEV,8.5,8.94,9.1,9.3498,8.45,61
ZEV,9.07,8.78,8.88,9.1,8.6001,62
ZEV,8.81,8.84,9.5199,8.88,8.6201,63
ZEV,9.06,9.37,9.4457,9.5199,9.06,64
ZEV,9.37,8.78,8.88,9.4457,8.72,65
ZEV,8.66,8.72,9.0,8.88,8.435,66
ZEV,8.9,8.93,9.065,9.0,8.665,67
ZEV,9.02,8.9,8.94,9.065,8.79,68
ZEV,8.88,8.9,9.07,8.94,8.62,69
ZEV,9.07,8.75,9.71,9.07,8.32,70
ZEV,8.5,8.66,8.56,9.71,8.44,71
ZEV,8.47,8.24,8.49,8.56,7.9451,72
ZEV,8.22,8.13,8.25,8.49,8.095,73
ZEV,8.11,7.77,7.93,8.25,7.75,74
ZEV,7.66,7.6,7.9,7.93,7.43,75
ZEV,7.5,7.84,7.7,7.9,7.45,76
ZEV,7.53,7.6,7.655,7.7,7.43,77
ZEV,7.61,7.35,7.41,7.655,7.28,78
ZEV,7.1,7.28,7.4,7.41,6.84,79
ZEV,7.4,6.63,6.8199,7.4,6.54,80
ZEV,6.7,6.76,6.74,6.8199,6.44,81
ZEV,6.68,6.18,6.3,6.74,6.04,82
ZEV,6.19,6.24,6.611,6.3,6.0,83
ZEV,6.39,6.34,6.72,6.611,6.31,84
ZEV,6.38,6.59,6.7,6.72,6.26,85
ZEV,6.65,6.26,6.42,6.7,6.22,86
ZEV,6.24,6.15,6.75,6.42,6.06,87
ZEV,6.15,6.47,6.48,6.75,6.14,88
ZEV,6.22,6.1,6.14,6.48,6.08,89
SIOX,1.99,1.92,1.96,2.0,1.92,1
SIOX,1.95,1.94,2.06,1.96,1.91,2
SIOX,1.98,2.02,2.0799,2.06,1.96,3
SIOX,2.06,2.02,2.02,2.0799,1.98,4
SIOX,2.02,1.94,1.9549,2.02,1.935,5
SIOX,1.9549,1.88,1.96,1.9549,1.87,6
SIOX,1.93,1.87,1.88,1.96,1.87,7
SIOX,1.87,1.81,1.825,1.88,1.8,8
SIOX,1.82,1.79,1.87,1.825,1.76,9
SIOX,1.8,1.85,1.91,1.87,1.8,10
SIOX,1.85,1.85,2.0,1.91,1.84,11
SIOX,1.86,1.95,2.07,2.0,1.83,12
SIOX,1.95,2.015,2.28,2.07,1.93,13
SIOX,2.03,2.21,2.26,2.28,1.99,14
SIOX,2.22,2.14,2.2,2.26,2.09,15
SIOX,2.17,2.15,2.16,2.2,2.1,16
SIOX,2.16,2.12,2.24,2.16,2.1,17
SIOX,2.1,2.14,2.15,2.24,2.07,18
SIOX,2.14,2.09,2.185,2.15,2.08,19
SIOX,2.09,2.135,2.14,2.185,2.09,20
SIOX,2.16,2.06,2.27,2.14,2.05,21
SIOX,2.08,2.1822,2.25,2.27,2.05,22
SIOX,2.22,2.19,2.21,2.25,2.15,23
SIOX,2.21,2.13,2.19,2.21,2.1,24
SIOX,2.13,2.07,2.26,2.19,2.07,25
SIOX,2.1,2.21,2.26,2.26,2.06,26
