Ticker,opening,closing,NextHigh,high,low
SEER,48.0,56.3,65.4721,56.94,44.0
SEER,58.09,60.78,64.75,65.4721,52.73
SEER,58.29,62.04,71.925,64.75,54.35
SEER,61.45,66.01,82.57,71.925,60.9
SEER,66.46,81.09,86.13,82.57,63.91
SEER,81.04,75.0,75.47,86.13,72.72
SEER,75.47,66.4,69.9899,75.47,64.04
SEER,67.9,65.42,68.24,69.9899,64.325
SEER,66.15,68.24,69.47,68.24,65.38
SEER,68.69,66.46,67.76,69.47,65.735
SEER,67.39,60.41,60.2499,67.76,60.07
SEER,59.06,55.885,65.56,60.2499,54.5
SEER,57.11,63.26,67.0,65.56,57.11
SEER,63.7,64.32,65.71,67.0,58.28
SEER,64.96,61.8,64.79,65.71,61.5001
SEER,62.97,63.9675,63.99,64.79,53.2
SEER,63.99,55.38,57.52,63.99,53.5
SEER,55.78,56.73,57.9,57.52,54.39
SEER,57.1,56.03,56.685,57.9,54.84
SEER,56.49,53.96,60.0,56.685,52.09
SEER,54.08,58.0001,59.8,60.0,50.62
SEER,57.66,57.15,62.67,59.8,56.5
SEER,57.65,59.27,64.72,62.67,57.65
SEER,59.35,63.39,66.455,64.72,59.08
SEER,63.36,62.15,68.25,66.455,61.08
SEER,62.05,66.9,75.375,68.25,62.05
SEER,67.03,72.33,78.0,75.375,66.35
SEER,72.0,75.07,79.78,78.0,71.99
SEER,75.54,79.61,86.55,79.78,69.15
SEER,79.93,83.87,84.995,86.55,79.195
SEER,83.77,83.97,84.93,84.995,75.17
SEER,84.93,82.54,81.87,84.93,80.96
SEER,81.87,77.99,84.6,81.87,76.9
SEER,77.84,80.96,79.13,84.6,76.39
SEER,78.01,73.5,72.94,79.13,70.58
SEER,72.56,68.12,71.0,72.94,67.27
SEER,63.08,65.76,70.0,71.0,61.41
SEER,66.3,62.4,65.35,70.0,62.35
SEER,63.66,60.01,66.0,65.35,57.5
SEER,60.29,62.53,63.7,66.0,60.2
SEER,62.64,62.22,67.5,63.7,61.42
SEER,63.45,64.97,66.89,67.5,63.0
SEER,64.98,66.01,67.455,66.89,63.02
SEER,66.0,63.46,65.09,67.455,62.5
SEER,63.6,60.04,61.95,65.09,59.07
SEER,60.94,60.0,62.39,61.95,58.0
SEER,60.08,59.32,71.8899,62.39,59.0
SEER,59.68,68.92,71.5319,71.8899,59.44
SEER,70.48,64.5,64.77,71.5319,60.52
SEER,64.68,60.06,62.9,64.77,57.51
SEER,60.02,61.65,63.88,62.9,57.1
SEER,62.1,62.05,61.24,63.88,60.2
SEER,61.24,57.42,57.42,61.24,56.7035
SEER,56.55,52.93,56.67,57.42,50.65
SEER,54.75,55.6401,55.995,56.67,53.2
SEER,55.46,50.83,51.9885,55.995,49.0001
SEER,51.0,47.92,53.2962,51.9885,47.4
SEER,49.03,51.91,52.3,53.2962,48.12
SEER,51.69,51.59,53.12,52.3,49.59
SEER,53.12,50.12,51.74,53.12,48.95
SEER,49.42,49.99,51.57,51.74,46.57
SEER,51.11,43.44,48.01,51.57,40.51
SEER,48.01,38.77,46.1262,48.01,38.37
SEER,40.71,44.63,49.49,46.1262,40.29
SEER,46.32,44.06,49.29,49.49,43.25
SEER,46.85,48.76,51.36,49.29,45.73
SEER,47.7,51.11,54.8,51.36,46.5001
SEER,52.95,52.46,53.745,54.8,51.46
SEER,53.05,52.49,55.0,53.745,49.86
SEER,50.49,54.8,53.77,55.0,49.1601
SEER,53.07,48.6,53.91,53.77,47.89
SEER,50.08,52.5,55.09,53.91,49.0121
SEER,52.9,52.5,53.207,55.09,50.21
SEER,52.84,52.07,52.39,53.207,49.57
SEER,52.39,45.37,45.81,52.39,45.28
SEER,44.44,41.75,43.86,45.81,40.82
SEER,42.73,40.17,41.8333,43.86,39.8
SEER,40.86,41.24,45.78,41.8333,39.372
SEER,40.65,43.2,50.6593,45.78,40.13
SEER,44.38,50.04,54.4,50.6593,44.33
SEER,52.07,52.2,57.87,54.4,50.59
SEER,53.32,56.94,57.7399,57.87,52.23
SEER,57.0,55.01,55.25,57.7399,53.86
SEER,54.32,52.87,54.71,55.25,52.2
SEER,54.59,53.74,53.78,54.71,52.295
SEER,53.78,51.98,54.41,53.78,51.04
SEER,51.68,53.59,57.08,54.41,50.0
SEER,54.12,56.86,57.5,57.08,53.36
SEER,56.98,54.0,54.95,57.5,53.36
SEER,54.36,53.09,52.46,54.95,52.84
SEER,52.0,50.89,51.82,52.46,47.33
SEER,50.23,49.9,50.95,51.82,48.295
SEER,49.32,48.37,51.0,50.95,47.565
SEER,48.0,50.67,52.96,51.0,47.73
SEER,50.74,50.63,51.86,52.96,49.6664
SEER,51.05,49.55,53.85,51.86,48.72
SEER,49.89,53.54,54.63,53.85,49.64
SEER,53.37,52.62,53.85,54.63,51.58
SEER,52.07,52.75,53.42,53.85,51.1301
SEER,53.42,49.67,51.03,53.42,49.16
SEER,49.08,50.82,51.49,51.03,49.08
SEER,51.09,47.3701,46.55,51.49,47.2
SEER,46.2,41.8,42.67,46.55,40.67
SEER,42.54,40.0,40.75,42.67,40.0
SEER,39.81,40.11,41.79,40.75,38.56
SEER,40.44,37.91,37.63,41.79,37.4
SEER,37.21,32.4,32.58,37.63,32.36
SEER,30.32,32.09,32.04,32.58,29.3501
SEER,31.13,28.68,30.67,32.04,28.35
SEER,29.24,28.77,30.62,30.67,26.48
SEER,29.14,29.65,31.37,30.62,28.1804
SEER,29.41,30.9,33.18,31.37,28.8
SEER,30.99,31.98,32.74,33.18,30.31
SEER,30.75,31.64,33.6,32.74,30.11
SEER,32.02,31.44,31.67,33.6,31.0
SEER,31.39,28.88,30.34,31.67,28.8
SEER,28.93,29.98,30.95,30.34,28.15
SEER,29.75,29.78,31.68,30.95,29.69
SEER,29.78,31.52,31.7,31.68,29.66
SEER,31.32,30.68,32.04,31.7,29.19
SEER,30.81,29.47,29.98,32.04,29.37
SEER,29.71,28.91,33.38,29.98,27.0401
SEER,27.88,32.56,33.75,33.38,27.5
SEER,32.55,33.21,35.78,33.75,31.3
SEER,33.55,33.17,34.3,35.78,32.73
SEER,33.34,31.53,32.44,34.3,31.21
SEER,31.85,31.67,33.21,32.44,30.66
SEER,32.0,31.35,34.33,33.21,31.08
SEER,31.48,33.8,34.25,34.33,31.48
SEER,33.75,33.16,34.18,34.25,32.685
SEER,33.21,31.24,32.135,34.18,31.03
SEER,31.31,31.64,32.16,32.135,30.4101
SEER,31.67,31.89,33.95,32.16,30.73
SEER,31.74,33.73,34.8,33.95,31.57
SEER,33.27,33.3,34.345,34.8,32.83
SEER,33.28,34.27,34.64,34.345,31.99
SEER,34.25,33.7,34.3956,34.64,32.91
SEER,33.75,32.5,33.92,34.3956,31.51
SEER,32.99,33.51,34.0,33.92,32.925
SEER,33.99,33.54,35.37,34.0,32.21
SEER,34.18,34.5,35.41,35.37,33.62
SEER,34.53,33.29,33.6,35.41,33.28
SEER,33.29,32.84,33.17,33.6,31.87
SEER,33.17,30.72,31.46,33.17,29.95
SEER,31.46,31.07,31.0,31.46,29.9986
SEER,31.0,28.93,30.61,31.0,28.83
SEER,29.01,30.46,32.31,30.61,28.71
SEER,29.41,32.07,32.38,32.31,28.33
SEER,32.06,32.24,32.92,32.38,31.41
SEER,32.51,32.84,33.12,32.92,31.38
SEER,32.82,31.43,31.4845,33.12,31.06
SEER,31.4,28.74,28.78,31.4845,28.4
SEER,28.47,27.61,31.5599,28.78,27.31
SEER,28.47,30.93,31.82,31.5599,27.8409
SEER,30.04,31.57,32.86,31.82,29.25
SEER,31.66,32.85,34.61,32.86,30.39
SEER,33.5276,33.83,34.75,34.61,32.64
SEER,33.93,34.41,34.685,34.75,33.2501
SEER,34.47,33.13,33.72,34.685,31.66
SEER,33.09,32.35,32.62,33.72,32.01
SEER,32.27,31.1,33.58,32.62,30.04
SEER,31.15,33.14,33.525,33.58,31.15
SEER,33.3,32.63,32.76,33.525,32.0
SEER,32.47,31.97,32.29,32.76,31.39
SEER,32.29,31.17,31.38,32.29,30.5
SEER,31.22,30.81,31.63,31.38,30.4
SEER,30.69,31.42,33.1899,31.63,30.55
SEER,31.34,33.0,32.8,33.1899,31.14
SEER,32.8,31.01,32.18,32.8,30.7
SEER,31.04,31.66,31.96,32.18,30.1709
SEER,31.96,30.86,30.95,31.96,30.46
SEER,30.9,30.09,30.52,30.95,28.67
SEER,29.96,29.94,33.3994,30.52,28.96
SEER,29.85,32.42,32.24,33.3994,29.0
SEER,32.02,30.33,30.5,32.24,30.18
SEER,29.87,29.74,30.19,30.5,29.51
SEER,30.07,29.49,30.1679,30.19,28.36
SEER,29.16,30.03,33.42,30.1679,29.16
SEER,30.14,32.36,34.98,33.42,29.9501
SEER,32.88,34.36,35.55,34.98,32.74
SEER,34.47,35.33,36.5,35.55,34.1414
SEER,35.6,36.28,38.55,36.5,34.5
SEER,36.08,36.81,38.1,38.55,35.82
SEER,36.17,37.04,38.86,38.1,35.55
SEER,36.96,38.26,40.08,38.86,36.54
SEER,38.35,39.98,40.2,40.08,37.88
SEER,40.12,39.48,43.39,40.2,38.75
SEER,39.73,42.98,45.47,43.39,39.61
SEER,42.79,43.82,45.85,45.47,42.79
SEER,44.2,45.03,44.92,45.85,43.78
